document_id,claim_id,doc_type,present
DOC-FCCFF557,CLM-02192,id_document,True
DOC-4E76398B,CLM-02193,photo_damage,True
DOC-BDDF0B75,CLM-02193,repair_estimate,True
DOC-AC49E35F,CLM-02194,photo_damage,True
DOC-F72DADAB,CLM-02194,cai_form,True
DOC-45AC6355,CLM-02194,repair_estimate,True
DOC-93D7373E,CLM-02194,id_document,True
DOC-C395C911,CLM-02195,photo_damage,True
DOC-AE8FF7F2,CLM-02195,police_report,True
DOC-1AA9F1E4,CLM-02195,repair_estimate,True
DOC-E8F9C3AB,CLM-02196,photo_damage,True
DOC-D33254EA,CLM-02196,photo_scene,True
DOC-6BA4B786,CLM-02196,repair_estimate,True
DOC-A38EA6F0,CLM-02197,photo_damage,True
DOC-AD4D4CC3,CLM-02197,photo_scene,True
DOC-700CED7C,CLM-02197,repair_estimate,True
DOC-842E3802,CLM-02198,photo_damage,True
DOC-CDE96650,CLM-02198,police_report,True
DOC-71DDEBF6,CLM-02198,repair_estimate,True
DOC-51326B2D,CLM-02199,photo_damage,True
DOC-DC691895,CLM-02199,photo_scene,False
DOC-CACCA207,CLM-02199,repair_estimate,True
DOC-368BB7FC,CLM-02199,police_report,True
DOC-209DF669,CLM-02200,photo_damage,True
DOC-F5BC1E3B,CLM-02200,repair_estimate,True
DOC-22C5733A,CLM-02201,photo_damage,True
DOC-685AA37B,CLM-02201,cai_form,False
DOC-97C167B3,CLM-02201,repair_estimate,True
DOC-A4F141C1,CLM-02201,id_document,True
DOC-983FA376,CLM-02202,photo_damage,True
DOC-AAA53B8E,CLM-02202,police_report,False
DOC-D5DC24D0,CLM-02202,repair_estimate,False
DOC-116AD24C,CLM-02202,photo_scene,True
DOC-78649A6F,CLM-02203,photo_damage,True
DOC-CCE6E956,CLM-02203,cai_form,True
DOC-5139ACC6,CLM-02203,repair_estimate,True
DOC-7C665562,CLM-02204,photo_damage,True
DOC-79F2E547,CLM-02204,cai_form,False
DOC-78BECBC7,CLM-02204,repair_estimate,True
DOC-5A673234,CLM-02205,photo_damage,True
DOC-7614787A,CLM-02205,cai_form,True
DOC-F9E48B8E,CLM-02205,repair_estimate,False
DOC-009AB0BF,CLM-02205,witness_statement,True
DOC-1D3408A3,CLM-02206,police_report,True
DOC-20C590C1,CLM-02206,id_document,False
DOC-103F7CEF,CLM-02207,photo_damage,True
DOC-1A617AF6,CLM-02207,repair_estimate,True
DOC-288D2A12,CLM-02207,photo_scene,True
DOC-B6D622D2,CLM-02208,photo_damage,True
DOC-BD2065BE,CLM-02208,cai_form,True
DOC-82838778,CLM-02208,repair_estimate,True
DOC-0A80C9DD,CLM-02209,photo_damage,True
DOC-2272F824,CLM-02209,repair_estimate,True
DOC-69CD484B,CLM-02210,photo_damage,False
DOC-AD7081E0,CLM-02210,cai_form,True
DOC-E4125F13,CLM-02210,repair_estimate,True
DOC-4E5E2AE8,CLM-02210,medical_report,True
DOC-B9F74CA2,CLM-02211,photo_damage,True
DOC-D9C636D1,CLM-02211,repair_estimate,True
DOC-C464960E,CLM-02212,photo_damage,False
DOC-7B6C648B,CLM-02212,cai_form,True
DOC-A1B1EB35,CLM-02212,repair_estimate,True
DOC-247CB93E,CLM-02213,photo_damage,True
DOC-F556B09B,CLM-02213,repair_estimate,True
DOC-8283AC90,CLM-02214,photo_damage,True
DOC-02D730E5,CLM-02214,cai_form,True
DOC-76CCC4D4,CLM-02214,repair_estimate,True
DOC-9C2CE546,CLM-02214,medical_report,True
DOC-FBED0575,CLM-02215,photo_damage,True
DOC-07590EAF,CLM-02215,photo_scene,True
DOC-E95165E0,CLM-02215,repair_estimate,False
DOC-1A68F93A,CLM-02216,photo_damage,True
DOC-FD12B202,CLM-02216,repair_estimate,True
DOC-E80A8C84,CLM-02217,police_report,True
DOC-97948FEB,CLM-02217,id_document,True
DOC-6C7B0118,CLM-02218,photo_damage,True
DOC-D32AF7C5,CLM-02218,police_report,True
DOC-1387FFFB,CLM-02218,repair_estimate,True
DOC-12780C1F,CLM-02219,police_report,True
DOC-B65D0A4F,CLM-02219,id_document,True
DOC-89B57AE0,CLM-02219,witness_statement,True
DOC-55741BF9,CLM-02220,police_report,False
DOC-AAE217A0,CLM-02220,id_document,True
DOC-392DF2A3,CLM-02220,medical_report,True
DOC-0C14F7C9,CLM-02221,photo_damage,True
DOC-2D132B30,CLM-02221,photo_scene,True
DOC-4D0DEEE9,CLM-02221,repair_estimate,True
DOC-F5BB7462,CLM-02222,police_report,True
DOC-2EC11341,CLM-02222,id_document,False
DOC-4375E7A1,CLM-02223,photo_damage,True
DOC-D4993E46,CLM-02223,cai_form,False
DOC-8AACF00A,CLM-02223,repair_estimate,False
DOC-0FD64E86,CLM-02224,photo_damage,True
DOC-EC402FA6,CLM-02224,cai_form,True
DOC-DD73B4E6,CLM-02224,repair_estimate,True
DOC-3E59688D,CLM-02225,police_report,True
DOC-1CD57707,CLM-02225,id_document,True
DOC-1BFF7920,CLM-02226,photo_damage,True
DOC-C1A30B83,CLM-02226,cai_form,True
DOC-DEE389D5,CLM-02226,repair_estimate,False
DOC-C3C2B706,CLM-02226,police_report,True
DOC-2DDB2BA3,CLM-02227,photo_damage,False
DOC-ADBDDFE8,CLM-02227,photo_scene,False
DOC-20BE7A0F,CLM-02227,repair_estimate,True
DOC-B25709F5,CLM-02228,photo_damage,False
DOC-791E702E,CLM-02228,cai_form,False
DOC-1A8DF237,CLM-02228,repair_estimate,False
DOC-2192EFE8,CLM-02228,id_document,True
DOC-14E09C3C,CLM-02229,photo_damage,True
DOC-F8BA1657,CLM-02229,repair_estimate,True
DOC-BDF945BF,CLM-02230,photo_damage,True
DOC-DFBD83E7,CLM-02230,cai_form,True
DOC-A9981D8D,CLM-02230,repair_estimate,True
DOC-D3D6DA87,CLM-02231,photo_damage,True
DOC-130E25C7,CLM-02231,cai_form,True
DOC-F2D963AA,CLM-02231,repair_estimate,False
DOC-F22A1108,CLM-02232,photo_damage,True
DOC-170CCBED,CLM-02232,police_report,True
DOC-679D2947,CLM-02232,repair_estimate,False
DOC-DB4A1118,CLM-02233,photo_damage,True
DOC-DA0789FB,CLM-02233,repair_estimate,True
DOC-789B0E20,CLM-02234,photo_damage,True
DOC-87FBE47D,CLM-02234,cai_form,True
DOC-1F71227A,CLM-02234,repair_estimate,False
DOC-EFD431E3,CLM-02235,photo_damage,True
DOC-F60B766E,CLM-02235,cai_form,True
DOC-AC7807E7,CLM-02235,repair_estimate,True
DOC-549ADB06,CLM-02236,photo_damage,True
DOC-93B7B7ED,CLM-02236,repair_estimate,True
DOC-7CEB0D3D,CLM-02237,police_report,True
DOC-077E51DE,CLM-02237,id_document,True
DOC-8201AB24,CLM-02238,photo_damage,False
DOC-9A66A820,CLM-02238,cai_form,True
DOC-09B4A2B4,CLM-02238,repair_estimate,True
DOC-89540151,CLM-02239,photo_damage,True
DOC-BB237492,CLM-02239,police_report,True
DOC-83E66A43,CLM-02239,repair_estimate,True
DOC-A1DB122C,CLM-02240,photo_damage,True
DOC-1478F919,CLM-02240,repair_estimate,True
DOC-054625AE,CLM-02241,police_report,True
DOC-1C36D18B,CLM-02241,id_document,True
DOC-4400D404,CLM-02241,witness_statement,True
DOC-86B3BAFF,CLM-02242,police_report,True
DOC-0503AA20,CLM-02242,id_document,True
DOC-498D7ED7,CLM-02243,photo_damage,True
DOC-7776BE33,CLM-02243,cai_form,True
DOC-BAFE1DF5,CLM-02243,repair_estimate,True
DOC-0A449D5E,CLM-02244,photo_damage,True
DOC-BD5F2E1D,CLM-02244,cai_form,True
DOC-B89C1704,CLM-02244,repair_estimate,True
DOC-73263956,CLM-02245,photo_damage,True
DOC-FD13502E,CLM-02245,photo_scene,True
DOC-76A157EB,CLM-02245,repair_estimate,True
DOC-19DF9620,CLM-02245,id_document,True
DOC-83A74113,CLM-02246,photo_damage,True
DOC-FC95A60F,CLM-02246,cai_form,False
DOC-244B3881,CLM-02246,repair_estimate,True
DOC-2523AE97,CLM-02247,photo_damage,True
DOC-A510C0C8,CLM-02247,repair_estimate,True
DOC-9F334495,CLM-02247,photo_scene,True
DOC-2D9CD28A,CLM-02248,photo_damage,True
DOC-C9655F64,CLM-02248,repair_estimate,True
DOC-23B82F59,CLM-02249,photo_damage,True
DOC-AC7DD4EB,CLM-02249,photo_scene,True
DOC-C28BFC01,CLM-02249,repair_estimate,False
DOC-71948101,CLM-02250,photo_damage,True
DOC-E503AB57,CLM-02250,cai_form,True
DOC-AB3CD23B,CLM-02250,repair_estimate,True
DOC-532AA373,CLM-02251,photo_damage,False
DOC-EE910C28,CLM-02251,repair_estimate,True
DOC-AC6F0FF1,CLM-02252,photo_damage,True
DOC-63990B9F,CLM-02252,cai_form,True
DOC-459C6493,CLM-02252,repair_estimate,True
DOC-44CE77DE,CLM-02253,photo_damage,True
DOC-84421F84,CLM-02253,photo_scene,True
DOC-D6702B02,CLM-02253,repair_estimate,True
DOC-4FD58A42,CLM-02254,photo_damage,True
DOC-693E6F25,CLM-02254,repair_estimate,True
DOC-4B45B848,CLM-02255,photo_damage,True
DOC-56E9FDB1,CLM-02255,cai_form,False
DOC-5AA63943,CLM-02255,repair_estimate,True
DOC-FA72419B,CLM-02256,photo_damage,True
DOC-CA518C2D,CLM-02256,photo_scene,True
DOC-F44C5326,CLM-02256,repair_estimate,True
DOC-8C8D7BD0,CLM-02257,police_report,True
DOC-E994809F,CLM-02257,id_document,True
DOC-B8E56F26,CLM-02258,photo_damage,False
DOC-BE5F07E4,CLM-02258,photo_scene,True
DOC-F1CD8236,CLM-02258,repair_estimate,True
DOC-CB223424,CLM-02259,photo_damage,False
DOC-35575DFF,CLM-02259,police_report,True
DOC-438AE96D,CLM-02259,repair_estimate,True
DOC-4048111B,CLM-02260,photo_damage,True
DOC-630FC28C,CLM-02260,cai_form,True
DOC-B7F6EBF0,CLM-02260,repair_estimate,True
DOC-A26F04A7,CLM-02260,witness_statement,True
DOC-925D6140,CLM-02261,photo_damage,False
DOC-2CB41820,CLM-02261,police_report,True
DOC-FF82BCC7,CLM-02261,repair_estimate,False
DOC-72CEEA3D,CLM-02262,photo_damage,True
DOC-8B10F31B,CLM-02262,cai_form,True
DOC-1E512414,CLM-02262,repair_estimate,True
DOC-8EA8510E,CLM-02262,photo_scene,True
DOC-C95F4829,CLM-02263,photo_damage,False
DOC-EFDF2E9E,CLM-02263,police_report,False
DOC-26851CDA,CLM-02263,repair_estimate,False
DOC-333355B6,CLM-02264,photo_damage,True
DOC-C79F9748,CLM-02264,cai_form,True
DOC-BEEBA09D,CLM-02264,repair_estimate,False
DOC-6FC3DC85,CLM-02265,photo_damage,True
DOC-2DEF6EE4,CLM-02265,cai_form,True
DOC-F783B0BE,CLM-02265,repair_estimate,False
DOC-19FACC63,CLM-02266,photo_damage,False
DOC-90113751,CLM-02266,police_report,True
DOC-42A950AD,CLM-02266,repair_estimate,False
DOC-B3AC9A70,CLM-02267,photo_damage,True
DOC-0C5B4C58,CLM-02267,photo_scene,True
DOC-36B0B5B4,CLM-02267,repair_estimate,True
DOC-482AC485,CLM-02268,photo_damage,True
DOC-583A99CA,CLM-02268,cai_form,True
DOC-E00B10BE,CLM-02268,repair_estimate,True
DOC-CF59F73F,CLM-02269,photo_damage,False
DOC-76E906A9,CLM-02269,repair_estimate,True
DOC-B7DA0059,CLM-02270,photo_damage,True
DOC-708DA8D5,CLM-02270,photo_scene,False
DOC-72C2DE7C,CLM-02270,repair_estimate,False
DOC-5AC35BFB,CLM-02271,photo_damage,True
DOC-373A6BE8,CLM-02271,police_report,True
DOC-969793A7,CLM-02271,repair_estimate,True
DOC-99571908,CLM-02272,photo_damage,True
DOC-F55ACEA3,CLM-02272,police_report,True
DOC-AF60F6E4,CLM-02272,repair_estimate,True
DOC-D5A472FA,CLM-02273,photo_damage,True
DOC-F9C7A8AA,CLM-02273,repair_estimate,True
DOC-B414B664,CLM-02274,photo_damage,True
DOC-251950D2,CLM-02274,repair_estimate,True
DOC-29489855,CLM-02275,photo_damage,True
DOC-FA2E672B,CLM-02275,cai_form,True
DOC-26878569,CLM-02275,repair_estimate,True
DOC-86E77926,CLM-02276,photo_damage,False
DOC-84FC7988,CLM-02276,photo_scene,True
DOC-C0DB206F,CLM-02276,repair_estimate,False
DOC-0AA02143,CLM-02277,photo_damage,True
DOC-48D6D95E,CLM-02277,cai_form,True
DOC-5A0C27A3,CLM-02277,repair_estimate,True
DOC-BF20C68D,CLM-02278,photo_damage,True
DOC-A91FA412,CLM-02278,repair_estimate,True
DOC-91DFB72E,CLM-02279,police_report,True
DOC-A84BDC04,CLM-02279,id_document,True
DOC-5BB7BC78,CLM-02280,police_report,True
DOC-7CA38C81,CLM-02280,id_document,True
DOC-41E8A43F,CLM-02281,photo_damage,True
DOC-9F692F7C,CLM-02281,police_report,False
DOC-92CE9F85,CLM-02281,repair_estimate,True
DOC-79598554,CLM-02281,cai_form,True
DOC-09E99E71,CLM-02282,photo_damage,True
DOC-904AE38D,CLM-02282,cai_form,True
DOC-A1872064,CLM-02282,repair_estimate,True
DOC-D02C22F1,CLM-02283,photo_damage,True
DOC-B796AEFB,CLM-02283,repair_estimate,False
DOC-3FFCAB96,CLM-02284,photo_damage,True
DOC-0B9A3CA6,CLM-02284,repair_estimate,True
DOC-CC9C994B,CLM-02285,photo_damage,True
DOC-C3F0DADC,CLM-02285,police_report,True
DOC-47E26311,CLM-02285,repair_estimate,True
DOC-4E6DD138,CLM-02286,photo_damage,True
DOC-F3E8F3C8,CLM-02286,police_report,True
DOC-8F86C427,CLM-02286,repair_estimate,True
DOC-2EBCBB81,CLM-02287,police_report,True
DOC-3B5D6035,CLM-02287,id_document,True
DOC-05128440,CLM-02288,police_report,True
DOC-604E8C7B,CLM-02288,id_document,True
DOC-18CBE202,CLM-02288,cai_form,True
DOC-3286F80E,CLM-02289,photo_damage,True
DOC-FEE806A2,CLM-02289,repair_estimate,True
DOC-F0419D12,CLM-02290,photo_damage,False
DOC-B762C40D,CLM-02290,police_report,True
DOC-84716687,CLM-02290,repair_estimate,True
DOC-57813378,CLM-02290,medical_report,True
DOC-3E458379,CLM-02291,photo_damage,True
DOC-1591EB6E,CLM-02291,police_report,False
DOC-95C06A41,CLM-02291,repair_estimate,True
DOC-23243CFC,CLM-02291,cai_form,True
DOC-8895B867,CLM-02292,photo_damage,True
DOC-2ECE38E3,CLM-02292,police_report,True
DOC-CE5907F9,CLM-02292,repair_estimate,True
DOC-7623B220,CLM-02292,witness_statement,True
DOC-384C4F79,CLM-02293,police_report,True
DOC-A8E1F1FE,CLM-02293,id_document,True
DOC-23173288,CLM-02294,photo_damage,True
DOC-75E18D1F,CLM-02294,police_report,True
DOC-7F8A245D,CLM-02294,repair_estimate,True
DOC-49B64433,CLM-02295,photo_damage,True
DOC-9D46A6AC,CLM-02295,photo_scene,True
DOC-78CAA79F,CLM-02295,repair_estimate,True
DOC-61D9DAE6,CLM-02296,photo_damage,True
DOC-3432589D,CLM-02296,police_report,True
DOC-EC960E8D,CLM-02296,repair_estimate,True
DOC-CD7042A8,CLM-02297,photo_damage,True
DOC-7E9FFEF2,CLM-02297,cai_form,True
DOC-276C42CA,CLM-02297,repair_estimate,True
DOC-D63A723D,CLM-02298,photo_damage,False
DOC-D7181FDF,CLM-02298,repair_estimate,True
DOC-0764D73B,CLM-02299,photo_damage,True
DOC-CBDB2B38,CLM-02299,cai_form,False
DOC-43BF8A05,CLM-02299,repair_estimate,True
DOC-54395272,CLM-02300,photo_damage,True
DOC-49C1A6C0,CLM-02300,photo_scene,True
DOC-F48005CB,CLM-02300,repair_estimate,False
DOC-C1C476D4,CLM-02300,witness_statement,True
DOC-8884CF66,CLM-02301,photo_damage,True
DOC-B7674B99,CLM-02301,cai_form,True
DOC-CD0993C9,CLM-02301,repair_estimate,True
DOC-4D017ECD,CLM-02302,photo_damage,False
DOC-4C76BF06,CLM-02302,cai_form,False
DOC-F292ABCD,CLM-02302,repair_estimate,True
DOC-1F895AA6,CLM-02303,photo_damage,True
DOC-BF2516CD,CLM-02303,cai_form,True
DOC-F3F4226A,CLM-02303,repair_estimate,True
DOC-4B781A86,CLM-02304,photo_damage,True
DOC-F3A2C918,CLM-02304,police_report,False
DOC-DB8CB003,CLM-02304,repair_estimate,True
DOC-0EB9B087,CLM-02304,witness_statement,True
DOC-8358F91D,CLM-02305,photo_damage,True
DOC-26E1307A,CLM-02305,police_report,True
DOC-991B3B1B,CLM-02305,repair_estimate,True
DOC-B3F11136,CLM-02306,photo_damage,True
DOC-1D57AEAC,CLM-02306,police_report,False
DOC-A8A050D9,CLM-02306,repair_estimate,True
DOC-3C99B9E4,CLM-02307,photo_damage,False
DOC-61B3BDFC,CLM-02307,cai_form,True
DOC-6BDE2469,CLM-02307,repair_estimate,True
DOC-72B4025F,CLM-02308,photo_damage,False
DOC-5B3D6979,CLM-02308,police_report,True
DOC-92E542C1,CLM-02308,repair_estimate,True
DOC-F72B2448,CLM-02308,witness_statement,True
DOC-BD3C5F54,CLM-02309,police_report,True
DOC-21AEA1A1,CLM-02309,id_document,False
DOC-1B5250DC,CLM-02310,photo_damage,False
DOC-D547B525,CLM-02310,cai_form,True
DOC-11AA6BD8,CLM-02310,repair_estimate,False
DOC-C4941D6D,CLM-02310,id_document,True
DOC-888D191D,CLM-02311,photo_damage,True
DOC-70828E3B,CLM-02311,repair_estimate,True
DOC-62428265,CLM-02312,photo_damage,False
DOC-96D910F1,CLM-02312,cai_form,True
DOC-C724D88A,CLM-02312,repair_estimate,True
DOC-228D4BE4,CLM-02313,photo_damage,False
DOC-48C1CCA1,CLM-02313,cai_form,True
DOC-651A1190,CLM-02313,repair_estimate,False
DOC-703437ED,CLM-02314,photo_damage,True
DOC-76EDA6C4,CLM-02314,repair_estimate,False
DOC-273CCAFF,CLM-02315,photo_damage,True
DOC-48EFDF2A,CLM-02315,police_report,True
DOC-10D4B703,CLM-02315,repair_estimate,True
DOC-5B568D20,CLM-02315,cai_form,True
DOC-FEAEDA8F,CLM-02316,photo_damage,True
DOC-2B8F383E,CLM-02316,repair_estimate,True
DOC-48E2EF27,CLM-02317,photo_damage,True
DOC-2D46E8E4,CLM-02317,repair_estimate,True
DOC-0E522F90,CLM-02317,photo_scene,True
DOC-151955B3,CLM-02318,photo_damage,True
DOC-131594CD,CLM-02318,police_report,True
DOC-A126A904,CLM-02318,repair_estimate,True
DOC-5607B248,CLM-02319,photo_damage,True
DOC-6B56480D,CLM-02319,repair_estimate,True
DOC-836DB361,CLM-02320,photo_damage,True
DOC-1E92BD2A,CLM-02320,repair_estimate,True
DOC-ECED423E,CLM-02321,photo_damage,True
DOC-8CF14675,CLM-02321,police_report,True
DOC-213D0BB4,CLM-02321,repair_estimate,True
DOC-88CBD558,CLM-02322,photo_damage,True
DOC-8696649C,CLM-02322,cai_form,True
DOC-BB9A4813,CLM-02322,repair_estimate,True
DOC-5317B51E,CLM-02323,photo_damage,True
DOC-076D936C,CLM-02323,cai_form,True
DOC-2BE113E1,CLM-02323,repair_estimate,False
DOC-BF79FE69,CLM-02324,photo_damage,True
DOC-6886EA34,CLM-02324,repair_estimate,True
DOC-A5BF908E,CLM-02325,photo_damage,True
DOC-7D866142,CLM-02325,police_report,False
DOC-D6A5F196,CLM-02325,repair_estimate,False
DOC-3E668BE0,CLM-02326,photo_damage,True
DOC-C88D1A7B,CLM-02326,cai_form,True
DOC-9E13C5FF,CLM-02326,repair_estimate,True
DOC-F0A29A0C,CLM-02327,photo_damage,True
DOC-228E08F1,CLM-02327,cai_form,True
DOC-361C774B,CLM-02327,repair_estimate,True
DOC-F6CC85C7,CLM-02328,photo_damage,True
DOC-3C6E3A5F,CLM-02328,cai_form,True
DOC-AC68B0AC,CLM-02328,repair_estimate,True
DOC-E1F96E48,CLM-02329,photo_damage,True
DOC-CF3ED53F,CLM-02329,repair_estimate,True
DOC-FBE33D3F,CLM-02330,photo_damage,True
DOC-F7C199F6,CLM-02330,cai_form,True
DOC-87724594,CLM-02330,repair_estimate,False
DOC-C9B59BEF,CLM-02331,photo_damage,True
DOC-2CEE9ADC,CLM-02331,cai_form,True
DOC-28DD7D7A,CLM-02331,repair_estimate,True
DOC-B55BBDFC,CLM-02332,police_report,True
DOC-A58DDE55,CLM-02332,id_document,True
DOC-56551607,CLM-02332,photo_scene,True
DOC-FACE9578,CLM-02333,photo_damage,True
DOC-23B698DE,CLM-02333,police_report,True
DOC-5757279D,CLM-02333,repair_estimate,True
DOC-B050B453,CLM-02334,photo_damage,True
DOC-AC591EAD,CLM-02334,cai_form,True
DOC-737E7A7A,CLM-02334,repair_estimate,False
DOC-9F266E0D,CLM-02335,photo_damage,True
DOC-1D749095,CLM-02335,cai_form,False
DOC-6093CCC2,CLM-02335,repair_estimate,True
DOC-53540946,CLM-02336,photo_damage,True
DOC-CB9EEDB5,CLM-02336,cai_form,True
DOC-3C9FB2D8,CLM-02336,repair_estimate,False
DOC-26703925,CLM-02337,photo_damage,True
DOC-9817BAD1,CLM-02337,cai_form,False
DOC-0CEDBF36,CLM-02337,repair_estimate,True
DOC-5CCDC41C,CLM-02337,medical_report,True
DOC-32B3B667,CLM-02338,photo_damage,False
DOC-71DCAEA9,CLM-02338,cai_form,True
DOC-7439A803,CLM-02338,repair_estimate,True
DOC-4611008F,CLM-02339,photo_damage,True
DOC-A18F3961,CLM-02339,repair_estimate,True
DOC-62DD3716,CLM-02340,photo_damage,True
DOC-A2A5117F,CLM-02340,police_report,True
DOC-376308C9,CLM-02340,repair_estimate,True
DOC-EE55C86B,CLM-02340,photo_scene,True
DOC-AB29881B,CLM-02341,photo_damage,True
DOC-0352C0C2,CLM-02341,police_report,False
DOC-5693CCD1,CLM-02341,repair_estimate,False
DOC-B28D78A9,CLM-02341,witness_statement,True
DOC-616211CA,CLM-02342,photo_damage,True
DOC-A27EFF64,CLM-02342,cai_form,True
DOC-CFF004B2,CLM-02342,repair_estimate,False
DOC-079A9E7D,CLM-02342,id_document,True
DOC-C4A97E21,CLM-02343,photo_damage,True
DOC-1A8950E7,CLM-02343,cai_form,False
DOC-54951FAD,CLM-02343,repair_estimate,False
DOC-A4C5A842,CLM-02344,photo_damage,True
DOC-3A63DFB5,CLM-02344,police_report,True
DOC-8ACBC925,CLM-02344,repair_estimate,False
DOC-2593C114,CLM-02345,photo_damage,False
DOC-C58D0C11,CLM-02345,photo_scene,True
DOC-958FB931,CLM-02345,repair_estimate,True
DOC-8BABCE3D,CLM-02346,photo_damage,True
DOC-53431A0F,CLM-02346,police_report,True
DOC-44802FA8,CLM-02346,repair_estimate,True
DOC-70A9AA14,CLM-02347,photo_damage,True
DOC-807161E6,CLM-02347,police_report,True
DOC-7B7323C1,CLM-02347,repair_estimate,False
DOC-0E12730C,CLM-02348,photo_damage,False
DOC-60D1FFB4,CLM-02348,cai_form,True
DOC-C5DC4D24,CLM-02348,repair_estimate,True
DOC-AA0B3815,CLM-02349,photo_damage,True
DOC-811C5DD3,CLM-02349,police_report,False
DOC-AE1B7617,CLM-02349,repair_estimate,True
DOC-64F6CF0D,CLM-02350,photo_damage,True
DOC-5C3958E8,CLM-02350,cai_form,True
DOC-6E04A869,CLM-02350,repair_estimate,True
DOC-E8BCB7DB,CLM-02351,photo_damage,True
DOC-CF9DA34E,CLM-02351,cai_form,True
DOC-4AE2AE61,CLM-02351,repair_estimate,True
DOC-20D6D798,CLM-02352,photo_damage,True
DOC-6C156E33,CLM-02352,cai_form,False
DOC-09D7DE28,CLM-02352,repair_estimate,False
DOC-3F1DAB6B,CLM-02353,photo_damage,False
DOC-FCD54FB5,CLM-02353,police_report,True
DOC-DA63F5DB,CLM-02353,repair_estimate,False
DOC-5E575FD2,CLM-02354,photo_damage,True
DOC-A1805E86,CLM-02354,cai_form,False
DOC-2F9C2AFF,CLM-02354,repair_estimate,True
DOC-7D981E03,CLM-02355,photo_damage,True
DOC-6DB00572,CLM-02355,repair_estimate,True
DOC-144DD99C,CLM-02356,photo_damage,False
DOC-75736D91,CLM-02356,photo_scene,False
DOC-30545E4F,CLM-02356,repair_estimate,True
DOC-54DD40D5,CLM-02356,medical_report,True
DOC-BE745915,CLM-02357,photo_damage,True
DOC-CC33EFD6,CLM-02357,repair_estimate,False
DOC-C1041B32,CLM-02358,photo_damage,True
DOC-95C06ACC,CLM-02358,police_report,True
DOC-AD2BDFE8,CLM-02358,repair_estimate,True
DOC-9413F7CE,CLM-02359,photo_damage,False
DOC-9159AE55,CLM-02359,repair_estimate,False
DOC-1D8E0FE6,CLM-02360,photo_damage,True
DOC-7FB1320D,CLM-02360,cai_form,True
DOC-9B1B2A96,CLM-02360,repair_estimate,True
DOC-86D5C758,CLM-02361,photo_damage,False
DOC-D014B363,CLM-02361,cai_form,True
DOC-5AD6F0FA,CLM-02361,repair_estimate,True
DOC-3BFF4CAC,CLM-02362,photo_damage,True
DOC-A5B4CFD9,CLM-02362,repair_estimate,True
DOC-57328914,CLM-02363,photo_damage,True
DOC-F69953E0,CLM-02363,cai_form,True
DOC-31E78531,CLM-02363,repair_estimate,True
DOC-C0D0D666,CLM-02364,photo_damage,True
DOC-9C2BCA44,CLM-02364,repair_estimate,True
DOC-FE584277,CLM-02365,photo_damage,False
DOC-EFC2BB55,CLM-02365,cai_form,False
DOC-BA616614,CLM-02365,repair_estimate,True
DOC-B56EEBD0,CLM-02366,photo_damage,True
DOC-A9A14030,CLM-02366,repair_estimate,True
DOC-F9FE718B,CLM-02367,photo_damage,False
DOC-C29581C8,CLM-02367,cai_form,False
DOC-5E079157,CLM-02367,repair_estimate,False
DOC-8A455E8B,CLM-02368,police_report,True
DOC-7C6B8E68,CLM-02368,id_document,True
DOC-2AAB84C1,CLM-02369,photo_damage,True
DOC-6945B5FF,CLM-02369,police_report,True
DOC-FD9894F0,CLM-02369,repair_estimate,True
DOC-AED660EF,CLM-02370,photo_damage,True
DOC-07D5B8E8,CLM-02370,photo_scene,True
DOC-94149157,CLM-02370,repair_estimate,False
DOC-12119762,CLM-02371,photo_damage,True
DOC-4A1F5E31,CLM-02371,police_report,True
DOC-2C49498E,CLM-02371,repair_estimate,True
DOC-565AD152,CLM-02372,photo_damage,True
DOC-912FAAC0,CLM-02372,cai_form,True
DOC-C23B5076,CLM-02372,repair_estimate,True
DOC-7E72C98B,CLM-02373,photo_damage,True
DOC-CA846592,CLM-02373,cai_form,True
DOC-DA014B92,CLM-02373,repair_estimate,True
DOC-E72F3274,CLM-02374,photo_damage,True
DOC-CE845345,CLM-02374,police_report,True
DOC-37EC6A39,CLM-02374,repair_estimate,True
DOC-91FF194D,CLM-02375,photo_damage,False
DOC-E3B5D6E7,CLM-02375,police_report,True
DOC-AE1218BE,CLM-02375,repair_estimate,False
DOC-1420788D,CLM-02376,police_report,True
DOC-A24CE178,CLM-02376,id_document,True
DOC-02123672,CLM-02377,photo_damage,True
DOC-E14340EF,CLM-02377,police_report,True
DOC-98FAA35D,CLM-02377,repair_estimate,False
DOC-813E5104,CLM-02377,witness_statement,True
DOC-3393E5AC,CLM-02378,police_report,True
DOC-BFB90B6F,CLM-02378,id_document,True
DOC-ADEEAAB3,CLM-02379,photo_damage,False
DOC-5299D967,CLM-02379,cai_form,True
DOC-265CD9EF,CLM-02379,repair_estimate,True
DOC-741FFE2B,CLM-02379,medical_report,True
DOC-1434C317,CLM-02380,photo_damage,True
DOC-8520195D,CLM-02380,cai_form,True
DOC-A0AB2980,CLM-02380,repair_estimate,True
DOC-E282B92C,CLM-02381,photo_damage,True
DOC-573EE799,CLM-02381,cai_form,True
DOC-7DBBDC76,CLM-02381,repair_estimate,True
DOC-2D3FE0F2,CLM-02381,medical_report,True
DOC-F9D371CF,CLM-02382,photo_damage,True
DOC-87247BFF,CLM-02382,repair_estimate,True
